id	group	priority
wh2_dlc09_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0000
wh2_dlc09_event_feed_agent_action_dignitary_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_army_nagash	0.0000
wh2_dlc09_event_feed_agent_action_dignitary_hinder_settlement_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0000
wh2_dlc09_event_feed_agent_action_engineer_hinder_settlement_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0000
wh2_dlc09_event_feed_agent_action_hinder_settlement_gain_influence_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0000
wh2_dlc09_event_feed_agent_action_spy_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_army_nagash	0.0000
wh2_dlc09_event_feed_agent_action_spy_hinder_settlement_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0000
wh2_dlc09_event_feed_agent_action_wizard_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_army_nagash	0.0000
nagash_climate_chaotic	wh3_dlc20_climate_uninhabitable_chaotic	0.0000
nagash_climate_desert	wh3_dlc20_climate_suitable_desert	0.0000
nagash_climate_frozen	wh3_dlc20_climate_suitable_frozen	0.0000
nagash_climate_island	wh3_dlc20_climate_unsuitable_island	0.0000
nagash_climate_jungle	wh3_dlc20_climate_suitable_jungle	0.0000
nagash_climate_magicforest	wh3_dlc20_climate_unsuitable_magicforest	0.0000
nagash_climate_mountain	wh3_dlc20_climate_suitable_mountain	0.0000
nagash_climate_ocean	wh3_dlc20_climate_suitable_ocean	0.0000
nagash_climate_savannah	wh3_dlc20_climate_suitable_savannah	0.0000
nagash_climate_temperate	wh3_dlc20_climate_suitable_temperate	0.0000
nagash_climate_wasteland	wh3_dlc20_climate_suitable_wasteland	0.0000
wh3_main_corruption_vampiric_1-10_mixer_nag_nagash	wh3_main_corruption_vampiric_good_1-10	2.0000
wh3_main_corruption_vampiric_11-20_mixer_nag_nagash	wh3_main_corruption_vampiric_good_11-20	2.0000
wh3_main_corruption_vampiric_21-30_mixer_nag_nagash	wh3_main_corruption_vampiric_good_21-30	2.0000
wh3_main_corruption_vampiric_31-40_mixer_nag_nagash	wh3_main_corruption_vampiric_good_31-40	2.0000
wh3_main_corruption_vampiric_41-50_mixer_nag_nagash	wh3_main_corruption_vampiric_good_41-50	2.0000
wh3_main_corruption_vampiric_51-60_mixer_nag_nagash	wh3_main_corruption_vampiric_good_51-60	2.0000
wh3_main_corruption_vampiric_61-70_mixer_nag_nagash	wh3_main_corruption_vampiric_good_61-70	2.0000
wh3_main_corruption_vampiric_71-80_mixer_nag_nagash	wh3_main_corruption_vampiric_good_71-80	2.0000
wh3_main_corruption_vampiric_81-90_mixer_nag_nagash	wh3_main_corruption_vampiric_good_81-90	2.0000
wh3_main_corruption_vampiric_91-100_mixer_nag_nagash	wh3_main_corruption_vampiric_good_91-100	2.0000
rhox_nagash_captive	rhox_nagash_captive	0.0000
nagash_bp_horde	nagash_bp_horde	0.0000
nagash_husk_horde	nagash_husk_horde	0.0000
nagash_arkhan_horde	nagash_arkhan_horde	0.0000
nagash_vlad_horde	nagash_vlad_horde	0.0000
nagash_mannfred_horde	nagash_mannfred_horde	0.0000
nagash_harkon_horde	nagash_harkon_horde	0.0000
nagash_kalledria_horde	nagash_kalledria_horde	0.0000
nagash_krell_horde	nagash_krell_horde	0.0000
nagash_neferata_horde	nagash_neferata_horde	0.0000
nag_grand_spell_01_20	nag_grand_spell_01_20	0.0000
nag_grand_spell_02_20	nag_grand_spell_02_20	0.0000
nag_grand_spell_03_20	nag_grand_spell_03_20	0.0000
nagash_dieter_horde	nagash_dieter_horde	1.0000
nagash_azhag_horde	nagash_azhag_horde	0.0000
diplomacy_Subcult_Nagash_&_Negative	diplomacy_Subcult_Nagash_&_Negative	0.0000
diplomacy_Subcult_Nagash_&_Positive	diplomacy_Subcult_Nagash_&_Positive	0.0000
diplomacy_Subcult_Nagash	diplomacy_Subcult_Nagash	0.0000
rhox_nagash_seducible_factions_subcult_vmp	rhox_nagash_seducible_factions	0.0000
rhox_nagash_seducible_factions_subcult_cst	rhox_nagash_seducible_factions	0.0000
rhox_nagash_seducible_factions_cult_jade	rhox_nagash_seducible_factions	0.0000
rhox_nagash_seducible_factions_subcult_tmb	rhox_nagash_seducible_factions	0.0000
rhox_nagash_waaagh_reward_member_nagash	grn_faction_waaagh_reward_group_undead	1.0000
rhox_nagash_hef_eltharion_dungeon_reward_nagash	wh2_dlc15_hef_eltharion_dungeon_reward_vampire_counts	0.0000
wh3_main_winds_of_magic_nag_bp_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_husk_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_arkhan_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_vlad_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_mannfred_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_harkon_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_krell_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_neferata_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_dieter_horde	wh3_main_winds_of_magic	0.0000
wh3_main_winds_of_magic_nag_azhag_horde	wh3_main_winds_of_magic	0.0000
nagash_dk_horde	nagash_dk_horde	0.0000
wh3_main_winds_of_magic_nag_dk_horde	wh3_main_winds_of_magic	0.0000
rhox_nagash_lahmia_feature	rhox_nagash_lahmia_feature	0.0000
rhox_nagash_lahmia_pooled_resource_coven_influence_effects_1	rhox_nagash_lahmia_pooled_resource_coven_influence_effects_1	0.0000
rhox_nagash_lahmia_pooled_resource_coven_influence_effects_2	rhox_nagash_lahmia_pooled_resource_coven_influence_effects_2	0.0000
rhox_nagash_lahmia_pooled_resource_coven_influence_effects_3	rhox_nagash_lahmia_pooled_resource_coven_influence_effects_3	0.0000
rhox_nagash_lahmia_pooled_resource_coven_influence_effects_4	rhox_nagash_lahmia_pooled_resource_coven_influence_effects_4	0.0000
rhox_nagash_lahmia_pooled_resource_coven_influence_effects_max	rhox_nagash_lahmia_pooled_resource_coven_influence_effects_max	0.0000
rhox_nagash_lahmia_target_cubcult_wh2_main_sc_def_dark_elves	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh2_main_sc_hef_high_elves	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh3_dlc23_sc_chd_chaos_dwarfs	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh3_main_sc_cth_cathay	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh3_main_sc_ksl_kislev	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh3_main_sc_ogr_ogre_kingdoms	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh_dlc05_sc_wef_wood_elves	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh_dlc08_sc_nor_norsca	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh_main_sc_brt_bretonnia	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh_main_sc_dwf_dwarfs	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh_main_sc_emp_empire	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_wh_main_sc_teb_teb	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_ovn_sc_alb_albion	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_ovn_sc_arb_araby	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_mixer_teb_southern_realms	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_mixer_nur_rotbloods	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_target_cubcult_mixer_sc_hng_hung	rhox_nagash_lahmia_seducible_factions	0.0000
rhox_nagash_lahmia_agent_action_establish_pirate_cove_vmp_death	rhox_nagash_lahmia_agent_action_establish_pirate_cove	0.0000
rhox_nagash_lahmia_agent_action_establish_pirate_cove_vmp_shadow	rhox_nagash_lahmia_agent_action_establish_pirate_cove	0.0000
nagash_lahmia_climate_mountain	wh3_dlc20_climate_suitable_mountain	1.0000
nagash_kalledria_climate_magicforest	wh3_dlc24_climate_suitable_magicforest_ostankya	1.0000
rhox_nagash_kalledria_feature	rhox_nagash_kalledria_feature	0.0000
rhox_nagash_kalledria_feature_iee	rhox_nagash_kalledria_feature_iee	0.0000
